,PLAYER_ID,PLAYER_NAME,PLAYER_AGE_r,PLAYER_AGE_s,GP_r,GP_s,GS_r,GS_s,MIN_r,MIN_s,FGM_r,FGM_s,FGA_r,FGA_s,FG_PCT_r,FG_PCT_s,FG3M_r,FG3M_s,FG3A_r,FG3A_s,FG3_PCT_r,FG3_PCT_s,FTM_r,FTM_s,FTA_r,FTA_s,FT_PCT_r,FT_PCT_s,OREB_r,OREB_s,DREB_r,DREB_s,REB_r,REB_s,AST_r,AST_s,STL_r,STL_s,BLK_r,BLK_s,TOV_r,TOV_s,PF_r,PF_s,PTS_r,PTS_s
480,200782,P.J. Tucker,22.0,28.0,17,79,0,45,4.882352941176471,24.17721518987342,0.6470588235294118,2.6582278481012658,1.2941176470588236,5.620253164556962,0.5,0.473,0.0,0.27848101265822783,0.0,0.8860759493670886,0.0,0.314,0.47058823529411764,0.810126582278481,0.8235294117647058,1.0886075949367089,0.571,0.744,0.6470588235294118,1.6708860759493671,0.7058823529411765,2.759493670886076,1.3529411764705883,4.430379746835443,0.17647058823529413,1.379746835443038,0.11764705882352941,0.7848101265822784,0.0,0.24050632911392406,0.35294117647058826,0.8481012658227848,0.7058823529411765,1.8354430379746836,1.7647058823529411,6.405063291139241
481,1626167,Myles Turner,20.0,21.0,60,81,30,81,22.783333333333335,31.37037037037037,4.4,5.481481481481482,8.833333333333334,10.728395061728396,0.498,0.511,0.05,0.49382716049382713,0.23333333333333334,1.4197530864197532,0.214,0.348,1.4666666666666666,3.0246913580246915,2.0166666666666666,3.740740740740741,0.727,0.809,1.1333333333333333,1.7160493827160495,4.4,5.555555555555555,5.533333333333333,7.271604938271605,0.6833333333333333,1.308641975308642,0.4166666666666667,0.9135802469135802,1.4333333333333333,2.123456790123457,1.1166666666666667,1.2962962962962963,2.6333333333333333,3.234567901234568,10.316666666666666,14.481481481481481
482,1641816,Hunter Tyson,24.0,25.0,18,51,0,2,2.6666666666666665,7.8431372549019605,0.4444444444444444,0.8823529411764706,1.1111111111111112,2.3529411764705883,0.4,0.375,0.2222222222222222,0.45098039215686275,0.7777777777777778,1.4509803921568627,0.286,0.311,0.0,0.4117647058823529,0.0,0.5490196078431373,0.0,0.75,0.05555555555555555,0.49019607843137253,0.4444444444444444,1.0392156862745099,0.5,1.5294117647058822,0.1111111111111111,0.39215686274509803,0.05555555555555555,0.19607843137254902,0.0,0.11764705882352941,0.1111111111111111,0.27450980392156865,0.5555555555555556,0.8627450980392157,1.1111111111111112,2.627450980392157
483,1642281,Jaylon Tyson,22.0,23.0,47,50,3,35,9.638297872340425,27.8,1.3617021276595744,5.26,3.1702127659574466,10.24,0.43,0.514,0.425531914893617,2.08,1.2340425531914894,4.38,0.345,0.475,0.40425531914893614,1.26,0.5106382978723404,1.68,0.792,0.75,0.7872340425531915,2.02,1.2553191489361701,3.38,2.0425531914893615,5.4,0.9361702127659575,2.3,0.2765957446808511,0.86,0.06382978723404255,0.4,0.5531914893617021,1.56,1.0638297872340425,2.58,3.5531914893617023,13.86
484,1630649,Stanley Umude,24.0,25.0,1,24,0,2,2.0,12.791666666666666,0.0,1.5416666666666667,1.0,3.5,0.0,0.44,0.0,1.0,1.0,2.2083333333333335,0.0,0.453,2.0,1.2083333333333333,2.0,1.3333333333333333,1.0,0.906,0.0,0.3333333333333333,0.0,1.7916666666666667,0.0,2.125,0.0,0.4583333333333333,1.0,0.3333333333333333,1.0,0.2916666666666667,0.0,0.5833333333333334,0.0,1.6666666666666667,2.0,5.291666666666667
485,202685,Jonas Valančiūnas,21.0,22.0,62,81,57,81,23.903225806451612,28.17283950617284,3.2903225806451615,4.432098765432099,5.903225806451613,8.345679012345679,0.557,0.531,0.0,0.0,0.0,0.012345679012345678,0.0,0.0,2.3548387096774195,2.4444444444444446,2.9838709677419355,3.2098765432098766,0.789,0.762,1.9516129032258065,2.7901234567901234,4.048387096774194,6.0246913580246915,6.0,8.814814814814815,0.7258064516129032,0.7037037037037037,0.27419354838709675,0.2962962962962963,1.2580645161290323,0.8765432098765432,1.5161290322580645,1.6790123456790123,3.032258064516129,3.074074074074074,8.935483870967742,11.308641975308642
486,1627832,Fred VanVleet,23.0,24.0,37,76,0,0,7.945945945945946,20.0,1.054054054054054,3.0526315789473686,3.0,7.171052631578948,0.351,0.426,0.2972972972972973,1.4210526315789473,0.7837837837837838,3.4342105263157894,0.379,0.414,0.4864864864864865,1.105263157894737,0.5945945945945946,1.3289473684210527,0.818,0.832,0.10810810810810811,0.32894736842105265,1.027027027027027,2.0921052631578947,1.135135135135135,2.4210526315789473,0.9459459459459459,3.1973684210526314,0.43243243243243246,0.8947368421052632,0.08108108108108109,0.25,0.40540540540540543,0.9736842105263158,0.972972972972973,1.7105263157894737,2.891891891891892,8.631578947368421
487,1629020,Jarred Vanderbilt,20.0,21.0,17,9,0,0,4.0588235294117645,4.555555555555555,0.5294117647058824,0.5555555555555556,1.1176470588235294,0.7777777777777778,0.474,0.714,0.0,0.0,0.058823529411764705,0.0,0.0,0.0,0.35294117647058826,0.0,0.5882352941176471,0.0,0.6,0.0,0.4117647058823529,0.3333333333333333,0.9411764705882353,0.5555555555555556,1.3529411764705883,0.8888888888888888,0.17647058823529413,0.2222222222222222,0.35294117647058826,0.3333333333333333,0.058823529411764705,0.1111111111111111,0.47058823529411764,0.7777777777777778,0.47058823529411764,0.6666666666666666,1.411764705882353,1.1111111111111112
488,1630170,Devin Vassell,20.0,21.0,62,71,7,32,17.032258064516128,27.281690140845072,1.9838709677419355,4.591549295774648,4.887096774193548,10.76056338028169,0.406,0.427,0.8387096774193549,1.9295774647887325,2.4193548387096775,5.352112676056338,0.347,0.361,0.6935483870967742,1.1690140845070423,0.8225806451612904,1.3943661971830985,0.843,0.838,0.3870967741935484,0.6197183098591549,2.4193548387096775,3.6901408450704225,2.806451612903226,4.309859154929577,0.9032258064516129,1.9154929577464788,0.6935483870967742,1.0704225352112675,0.2903225806451613,0.5774647887323944,0.3548387096774194,0.8169014084507042,1.4193548387096775,2.0140845070422535,5.5,12.28169014084507
489,1629216,Gabe Vincent,24.0,25.0,9,50,0,7,9.222222222222221,13.1,0.8888888888888888,1.76,4.111111111111111,4.66,0.216,0.378,0.6666666666666666,0.92,3.0,2.98,0.222,0.309,0.0,0.4,0.0,0.46,0.0,0.87,0.0,0.2,0.5555555555555556,0.92,0.5555555555555556,1.12,0.6666666666666666,1.34,0.5555555555555556,0.42,0.0,0.04,0.1111111111111111,0.68,0.6666666666666666,1.58,2.4444444444444446,4.84
